Handwriting_Sample,Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age
sample_1206.jpg,49,0.510165993,0.304245438,0.505412249,0.754598075,0.583775126,Female,40
sample_1207.jpg,42,0.28684923,0.926145807,0.314463198,0.197684484,0.490564641,Other,39
sample_1208.jpg,38,0.272086191,0.33281132,0.240220963,0.132110775,0.337991456,Other,37
sample_1209.jpg,29,0.03144041,0.504095945,0.848538848,0.828764531,0.310927734,Female,22
sample_1210.jpg,19,0.724930886,0.791819443,0.075878971,0.18174351,0.67140859,Female,46
sample_1211.jpg,21,0.54390348,0.358066371,0.954876107,0.395004131,0.855715374,Female,30
sample_1212.jpg,25,0.58537585,0.029030508,0.602635707,0.878888482,0.841125944,Other,18
sample_1213.jpg,20,0.294812848,0.787550177,0.155654097,0.094967258,0.417301069,Male,52
sample_1214.jpg,30,0.203554962,0.035717553,0.443135891,0.856519797,0.604134307,Other,58
sample_1215.jpg,45,0.114923229,0.141521059,0.839464336,0.006352563,0.449335419,Female,58
sample_1216.jpg,45,0.07303991,0.550322953,0.539110811,0.406522932,0.687146715,Female,18
sample_1217.jpg,11,0.944200281,0.648555617,0.072505316,0.520221538,0.567482257,Female,18
sample_1218.jpg,59,0.985796311,0.957149614,0.837287255,0.774976133,0.793773023,Other,31
sample_1219.jpg,50,0.008532895,0.702910464,0.176069993,0.750576329,0.876982128,Female,18
sample_1220.jpg,19,0.565881013,0.035021473,0.163436546,0.345124886,0.784479069,Female,47
sample_1221.jpg,36,0.394041121,0.803168075,0.67881575,0.534519325,0.001633018,Male,57
sample_1222.jpg,48,0.159312536,0.213396345,0.752883655,0.291995525,0.407896204,Male,22
sample_1223.jpg,24,0.921091465,0.52378775,0.324414716,0.215805209,0.732904962,Other,52
sample_1224.jpg,57,0.55078941,0.676804336,0.082405256,0.047877344,0.248025695,Male,25
sample_1225.jpg,54,0.455827975,0.7996552,0.088353984,0.082738156,0.121561522,Male,59
sample_1226.jpg,12,0.291494117,0.517929524,0.991405184,0.843733808,0.722385831,Female,32
sample_1227.jpg,33,0.384230719,0.733591951,0.61437544,0.439558674,0.138992302,Other,55
sample_1228.jpg,28,0.308865723,0.812267456,0.545000476,0.527182746,0.16276158,Other,32
sample_1229.jpg,52,0.584006195,0.135559885,0.728262984,0.999102247,0.707396074,Female,42
sample_1230.jpg,15,0.53904039,0.435227191,0.808185834,0.76248817,0.188658205,Female,21
sample_1231.jpg,31,0.464950082,0.344958355,0.995170305,0.564877759,0.528512025,Other,53
sample_1232.jpg,14,0.014430774,0.540633568,0.010656972,0.853942997,0.392870841,Other,36
sample_1233.jpg,19,0.28474082,0.912974349,0.542158274,0.934478862,0.558933615,Male,20
sample_1234.jpg,40,0.367106261,0.47895071,0.934265368,0.813275581,0.489162398,Male,40
sample_1235.jpg,35,0.534241102,0.244054229,0.759721547,0.209152386,0.896819912,Female,40
sample_1236.jpg,31,0.733540774,0.965577127,0.988576394,0.160327839,0.253950012,Other,39
sample_1237.jpg,30,0.986274757,0.676966684,0.627988195,0.423376193,0.872105538,Male,60
sample_1238.jpg,51,0.589936923,0.600319229,0.422809858,0.151119225,0.830264907,Female,35
sample_1239.jpg,18,0.519052277,0.423374547,0.839733087,0.939584133,0.746260724,Female,25
sample_1240.jpg,54,0.794967766,0.124502801,0.594367427,0.725609623,0.336748653,Female,47
sample_1241.jpg,24,0.922604279,0.001649961,0.347623805,0.23503475,0.00311045,Male,55
sample_1242.jpg,40,0.401184917,0.855551403,0.908851729,0.296658042,0.142966419,Male,18
sample_1243.jpg,28,0.227011037,0.754449897,0.891904515,0.93477007,0.817250457,Male,34
sample_1244.jpg,10,0.51469715,0.675865032,0.863068617,0.001611404,0.758677516,Male,40
sample_1245.jpg,35,0.738067351,0.480758401,0.641175308,0.482916694,0.017307091,Male,25
sample_1246.jpg,41,0.158977394,0.728852677,0.229903533,0.737175713,0.360146866,Male,19
sample_1247.jpg,36,0.19742826,0.502516695,0.67682758,0.920038788,0.835355462,Male,42
sample_1248.jpg,27,0.295594806,0.544548481,0.977810126,0.197628312,0.506673222,Male,35
sample_1249.jpg,42,0.524026545,0.42854555,0.51161076,0.599354001,0.540707578,Male,26
sample_1250.jpg,18,0.096674483,0.403690037,0.538949569,0.859326539,0.78174524,Female,36
sample_1251.jpg,23,0.053512224,0.140264717,0.8128021,0.613077448,0.936138489,Male,34
sample_1252.jpg,52,0.060511027,0.164545205,0.911904908,0.717842818,0.387513549,Male,43
sample_1253.jpg,15,0.632830476,0.795374269,0.153712647,0.985114595,0.204277498,Other,54
sample_1254.jpg,52,0.198444532,0.046972372,0.541613508,0.810172061,0.131967377,Other,27
sample_1255.jpg,20,0.133319796,0.053593783,0.744512333,0.697877515,0.081910537,Male,22
sample_1256.jpg,54,0.324986987,0.944798718,0.359813502,0.572042566,0.246864837,Other,27
sample_1257.jpg,28,0.881539584,0.507005379,0.779389663,0.117884068,0.115730261,Female,39
sample_1258.jpg,25,0.877425507,0.784293608,0.953248686,0.363591868,0.113493015,Other,45
sample_1259.jpg,36,0.96095683,0.385586975,0.663009948,0.300020854,0.170866809,Other,42
sample_1260.jpg,44,0.571032796,0.066492409,0.476306664,0.818328721,0.525526781,Female,42
sample_1261.jpg,41,0.796392485,0.518765255,0.709126051,0.205283806,0.516224447,Other,42
sample_1262.jpg,23,0.387806481,0.88322812,0.1009066,0.16143676,0.246653967,Other,38
sample_1263.jpg,30,0.786363978,0.615017918,0.226712021,0.322583436,0.583170181,Female,54
sample_1264.jpg,29,0.350659185,0.702261393,0.043704376,0.874941872,0.824651925,Male,21
sample_1265.jpg,22,0.77213518,0.170496178,0.081536944,0.001716642,0.815400411,Female,38
sample_1266.jpg,35,0.649924466,0.818631429,0.435452211,0.377440132,0.148205113,Male,24
sample_1267.jpg,51,0.911810369,0.924658418,0.275902912,0.640559543,0.977525322,Female,19
sample_1268.jpg,12,0.089620014,0.254760107,0.119520869,0.987826453,0.040595113,Male,28
sample_1269.jpg,10,0.101486426,0.649743877,0.674500515,0.200921348,0.920710837,Other,53
sample_1270.jpg,25,0.744633128,0.473364652,0.740292704,0.408291207,0.463489252,Male,39
sample_1271.jpg,33,0.081633259,0.27991993,0.033212145,0.215060061,0.53363538,Female,46
sample_1272.jpg,27,0.370461623,0.225980969,0.405776534,0.911101551,0.480628769,Female,41
sample_1273.jpg,29,0.876814327,0.847369223,0.191543431,0.728933275,0.583636387,Female,26
sample_1274.jpg,15,0.150124065,0.13547755,0.664631679,0.469112956,0.324136157,Male,37
sample_1275.jpg,32,0.446820534,0.435053832,0.205856953,0.507127915,0.932311285,Female,19
sample_1276.jpg,26,0.646054719,0.78809331,0.721167844,0.733676021,0.361267342,Male,33
sample_1277.jpg,13,0.961188123,0.515326805,0.309612328,0.283601229,0.78390802,Other,60
sample_1278.jpg,22,0.237100087,0.681625451,0.273715651,0.467150925,0.297171928,Other,34
sample_1279.jpg,39,0.57470286,0.897270105,0.034234528,0.58038924,0.402794402,Other,27
sample_1280.jpg,55,0.701962362,0.305285986,0.079813336,0.765342996,0.209741884,Other,32
sample_1281.jpg,22,0.8914011,0.411372282,0.581057878,0.591676849,0.495300913,Male,55
sample_1282.jpg,12,0.51302996,0.757985412,0.305546733,0.238673507,0.637529773,Other,49
sample_1283.jpg,25,0.213482653,0.711495766,0.836400346,0.137323765,0.20688813,Male,57
sample_1284.jpg,31,0.775687813,0.898385475,0.041305524,0.930161941,0.541428016,Other,26
sample_1285.jpg,10,0.245466274,0.604095043,0.150028971,0.723271418,0.435850333,Male,25
sample_1286.jpg,22,0.277700561,0.434322898,0.452132485,0.88372372,0.968539816,Male,23
sample_1287.jpg,20,0.851014347,0.367671346,0.66989197,0.65979711,0.598107503,Female,59
sample_1288.jpg,41,0.811066388,0.601890157,0.920390678,0.121612173,0.999192771,Female,31
sample_1289.jpg,36,0.223897857,0.180100741,0.620713229,0.270537913,0.210455763,Female,41
sample_1290.jpg,12,0.153548463,0.271937759,0.688486906,0.504196926,0.232710597,Male,28
sample_1291.jpg,55,0.37925161,0.560271642,0.325673933,0.043915423,0.505952289,Other,22
sample_1292.jpg,44,0.378485848,0.512269916,0.070334542,0.30514495,0.856525038,Female,29
sample_1293.jpg,48,0.901653856,0.363454951,0.242660745,0.671863584,0.06081806,Female,46
sample_1294.jpg,45,0.429281131,0.274528798,0.099041876,0.307442852,0.682535636,Female,52
sample_1295.jpg,45,0.137495448,0.335506245,0.761035526,0.411186921,0.139551199,Male,53
sample_1296.jpg,36,0.434967361,0.352891119,0.200548724,0.908030057,0.949194039,Other,42
sample_1297.jpg,14,0.697921102,0.666704482,0.933355053,0.251993485,0.059300285,Other,30
sample_1298.jpg,56,0.944322291,0.314691422,0.039161048,0.320805403,0.266036762,Male,44
sample_1299.jpg,17,0.24868672,0.563051634,0.332952542,0.497119139,0.36804106,Male,38
sample_1300.jpg,60,0.234626754,0.89396717,0.079750101,0.805224913,0.858747588,Female,32
sample_1301.jpg,22,0.624996783,0.036887641,0.676383923,0.349397447,0.201358618,Female,26
sample_1302.jpg,42,0.703822263,0.42132544,0.706450354,0.762816358,0.953751627,Male,26
sample_1303.jpg,48,0.376692034,0.727756317,0.501106496,0.031854035,0.223761361,Male,19
sample_1304.jpg,26,0.846447924,0.241258803,0.599452483,0.828553375,0.575370494,Male,55
sample_1305.jpg,12,0.582635192,0.033871,0.356056369,0.612352485,0.13458138,Male,20
sample_1306.jpg,31,0.058306588,0.284071149,0.168865069,0.963218894,0.68035893,Female,60
